"GCAM_region_ID","year","value","scenario"
20,2039,525698.93450606,"SSP2"
20,2040,546226.275190862,"SSP2"
20,2041,565238.455470438,"SSP2"
20,2042,582735.475344786,"SSP2"
20,2043,598717.334813909,"SSP2"
20,2044,612660.475278515,"SSP2"
20,2045,624564.896738607,"SSP2"
20,2046,634430.599194182,"SSP2"
20,2047,642257.582645242,"SSP2"
20,2048,648045.847091787,"SSP2"
20,2049,652150.043535623,"SSP2"
20,2050,654570.171976752,"SSP2"
20,2051,655306.232415173,"SSP2"
20,2052,655306.232415173,"SSP2"
20,2053,655306.232415173,"SSP2"
20,2054,655306.232415173,"SSP2"
20,2055,655306.232415173,"SSP2"
20,2056,655306.232415173,"SSP2"
20,2057,655306.232415173,"SSP2"
20,2058,655306.232415173,"SSP2"
20,2059,655306.232415173,"SSP2"
20,2060,655306.232415173,"SSP2"
20,2061,655306.232415173,"SSP2"
20,2062,655306.232415173,"SSP2"
20,2063,655306.232415173,"SSP2"
20,2064,655306.232415173,"SSP2"
20,2065,655306.232415173,"SSP2"
20,2066,655306.232415173,"SSP2"
20,2067,655306.232415173,"SSP2"
20,2068,655306.232415173,"SSP2"
20,2069,655306.232415173,"SSP2"
20,2070,655306.232415173,"SSP2"
20,2071,655306.232415173,"SSP2"
20,2072,655306.232415173,"SSP2"
20,2073,655306.232415173,"SSP2"
20,2074,655306.232415173,"SSP2"
20,2075,655306.232415173,"SSP2"
20,2076,655306.232415173,"SSP2"
20,2077,655306.232415173,"SSP2"
20,2078,655306.232415173,"SSP2"
20,2079,655306.232415173,"SSP2"
20,2080,655306.232415173,"SSP2"
20,2081,655306.232415173,"SSP2"
20,2082,655306.232415173,"SSP2"
20,2083,655306.232415173,"SSP2"
20,2084,655306.232415173,"SSP2"
20,2085,655306.232415173,"SSP2"
20,2086,655306.232415173,"SSP2"
20,2087,655380.32692353,"SSP2"
20,2088,655707.403338292,"SSP2"
20,2089,656253.844256127,"SSP2"
20,2090,657019.649677034,"SSP2"
20,2091,658004.819601016,"SSP2"
20,2092,659209.35402807,"SSP2"
20,2093,660633.252958197,"SSP2"
20,2094,661176.020773352,"SSP2"
20,2095,661773.127305682,"SSP2"
20,2096,662438.15723448,"SSP2"
20,2097,663189.63512242,"SSP2"
20,2098,664053.495357243,"SSP2"
20,2099,664946.497161669,"SSP2"
20,2100,665879.5686243,"SSP2"
20,1971,97838.7267966682,"SSP3"
20,1972,100191.98161974,"SSP3"
20,1973,101891.856847454,"SSP3"
20,1974,103288.383632686,"SSP3"
20,1975,104516.932961988,"SSP3"
20,1976,105092.295647764,"SSP3"
20,1977,105486.989648067,"SSP3"
20,1978,107604.447796568,"SSP3"
20,1979,110028.274822449,"SSP3"
20,1980,112545.774700204,"SSP3"
20,1981,115187.745491812,"SSP3"
20,1982,116750.374388156,"SSP3"
20,1983,118418.753398594,"SSP3"
20,1984,120308.642752891,"SSP3"
20,1985,122262.109117585,"SSP3"
20,1986,124071.047000298,"SSP3"
20,1987,125563.901803043,"SSP3"
20,1988,127597.501846335,"SSP3"
20,1989,129633.698729263,"SSP3"
20,1990,132262.165251933,"SSP3"
20,1991,135368.53279542,"SSP3"
20,1992,137956.486764089,"SSP3"
20,1993,140879.376769703,"SSP3"
20,1994,143688.173117024,"SSP3"
20,1995,145306.153434232,"SSP3"
20,1996,145721.189076513,"SSP3"
20,1997,148499.700630311,"SSP3"
20,1998,151872.461516896,"SSP3"
20,1999,155597.718581723,"SSP3"
20,2000,159895.040764913,"SSP3"
20,2001,164906.634633915,"SSP3"
20,2002,169683.928632322,"SSP3"
20,2003,173893.176075463,"SSP3"
20,2004,178713.64991584,"SSP3"
20,2005,183727.490582917,"SSP3"
20,2006,188927.530835628,"SSP3"
20,2007,194154.087874111,"SSP3"
20,2008,198090.872791495,"SSP3"
20,2009,199296.534606238,"SSP3"
20,2010,199624.203212226,"SSP3"
20,2011,198790.305778391,"SSP3"
20,2012,194164.167102027,"SSP3"
20,2013,186806.656164027,"SSP3"
20,2014,179618.914378814,"SSP3"
20,2015,172637.417526832,"SSP3"
20,2016,166250.366252233,"SSP3"
20,2017,161648.865761549,"SSP3"
20,2018,158572.348155227,"SSP3"
20,2019,156637.526633181,"SSP3"
20,2020,155615.936132655,"SSP3"
20,2021,156115.56991325,"SSP3"
20,2022,158950.544741115,"SSP3"
20,2023,164451.984704289,"SSP3"
20,2024,173931.180262889,"SSP3"
20,2025,186812.859534627,"SSP3"
20,2026,203189.548357194,"SSP3"
20,2027,223324.933915316,"SSP3"
20,2028,246704.787775707,"SSP3"
20,2029,270314.016349363,"SSP3"
20,2030,294152.619636284,"SSP3"
20,2031,318220.597636471,"SSP3"
20,2032,342517.950349923,"SSP3"
20,2033,367044.677776641,"SSP3"
20,2034,391133.733325678,"SSP3"
20,2035,414785.116997033,"SSP3"
20,2036,437998.828790708,"SSP3"
20,2037,460774.868706702,"SSP3"
20,2038,483113.236745015,"SSP3"
20,2039,504438.879807262,"SSP3"
20,2040,524751.797893444,"SSP3"
20,2041,544051.991003561,"SSP3"
20,2042,562339.459137612,"SSP3"
20,2043,579614.202295599,"SSP3"
20,2044,595120.682863943,"SSP3"
20,2045,608858.900842646,"SSP3"
20,2046,620828.856231707,"SSP3"
20,2047,631030.549031126,"SSP3"
20,2048,639463.979240903,"SSP3"
20,2049,645907.62963527,"SSP3"
20,2050,650361.500214225,"SSP3"
20,2051,652825.590977771,"SSP3"
20,2052,653299.901925905,"SSP3"
20,2053,653299.901925905,"SSP3"
20,2054,653299.901925905,"SSP3"
20,2055,653299.901925905,"SSP3"
20,2056,653299.901925905,"SSP3"
20,2057,653299.901925905,"SSP3"
20,2058,653299.901925905,"SSP3"
20,2059,653299.901925905,"SSP3"
20,2060,653299.901925905,"SSP3"
20,2061,653299.901925905,"SSP3"
20,2062,653299.901925905,"SSP3"
20,2063,653299.901925905,"SSP3"
20,2064,653299.901925905,"SSP3"
20,2065,653299.901925905,"SSP3"
20,2066,653299.901925905,"SSP3"
20,2067,653299.901925905,"SSP3"
20,2068,653299.901925905,"SSP3"
20,2069,653299.901925905,"SSP3"
20,2070,653299.901925905,"SSP3"
20,2071,653299.901925905,"SSP3"
20,2072,653299.901925905,"SSP3"
20,2073,653299.901925905,"SSP3"
20,2074,653299.901925905,"SSP3"
20,2075,653299.901925905,"SSP3"
20,2076,653299.901925905,"SSP3"
20,2077,653299.901925905,"SSP3"
20,2078,653299.901925905,"SSP3"
20,2079,653299.901925905,"SSP3"
20,2080,653299.901925905,"SSP3"
20,2081,653299.901925905,"SSP3"
20,2082,653299.901925905,"SSP3"
20,2083,653299.901925905,"SSP3"
20,2084,653299.901925905,"SSP3"
20,2085,653299.901925905,"SSP3"
20,2086,653299.901925905,"SSP3"
20,2087,653299.901925905,"SSP3"
20,2088,653299.901925905,"SSP3"
20,2089,653299.901925905,"SSP3"
20,2090,653299.901925905,"SSP3"
20,2091,653299.901925905,"SSP3"
20,2092,653299.901925905,"SSP3"
20,2093,653299.901925905,"SSP3"
20,2094,653299.901925905,"SSP3"
20,2095,653299.901925905,"SSP3"
20,2096,653299.901925905,"SSP3"
20,2097,653299.901925905,"SSP3"
20,2098,653299.901925905,"SSP3"
20,2099,653299.901925905,"SSP3"
20,2100,653299.901925905,"SSP3"
20,1971,97838.7267966682,"SSP4"
20,1972,100191.98161974,"SSP4"
20,1973,101891.856847454,"SSP4"
20,1974,103288.383632686,"SSP4"
20,1975,104516.932961988,"SSP4"
20,1976,105092.295647764,"SSP4"
20,1977,105486.989648067,"SSP4"
20,1978,107604.447796568,"SSP4"
20,1979,110028.274822449,"SSP4"
20,1980,112545.774700204,"SSP4"
20,1981,115187.745491812,"SSP4"
20,1982,116750.374388156,"SSP4"
20,1983,118418.753398594,"SSP4"
20,1984,120308.642752891,"SSP4"
20,1985,122262.109117585,"SSP4"
20,1986,124071.047000298,"SSP4"
20,1987,125563.901803043,"SSP4"
20,1988,127597.501846335,"SSP4"
20,1989,129633.698729263,"SSP4"
20,1990,132262.165251933,"SSP4"
20,1991,135368.53279542,"SSP4"
20,1992,137956.486764089,"SSP4"
20,1993,140879.376769703,"SSP4"
20,1994,143688.173117024,"SSP4"
20,1995,145306.153434232,"SSP4"
20,1996,145721.189076513,"SSP4"
20,1997,148499.700630311,"SSP4"
20,1998,151872.461516896,"SSP4"
20,1999,155597.718581723,"SSP4"
20,2000,159895.040764913,"SSP4"
20,2001,164906.634633915,"SSP4"
20,2002,169683.928632322,"SSP4"
20,2003,173893.176075463,"SSP4"
20,2004,178713.64991584,"SSP4"
20,2005,183727.490582917,"SSP4"
20,2006,188927.530835628,"SSP4"
20,2007,194154.087874111,"SSP4"
20,2008,198090.872791495,"SSP4"
20,2009,199296.534606238,"SSP4"
20,2010,199624.203212226,"SSP4"
20,2011,198790.305778391,"SSP4"
